Time;X;Y;Z;Collected
3,29;-0,0120;0,0000;0,0000;False
3,30;-0,0120;0,0000;0,0000;False
3,30;-0,0120;0,0000;0,0000;False
3,30;-0,0120;0,0000;0,0000;False
3,31;-0,0120;0,0000;0,0000;False
3,31;-0,0120;0,0000;0,0000;False
3,31;-0,0120;0,0000;0,0000;False
3,32;-0,0120;0,0000;0,0000;False
3,32;-0,0120;0,0000;0,0000;False
3,32;-0,0120;0,0000;0,0000;False
3,33;-0,0120;0,0000;0,0000;False
3,33;-0,0120;0,0000;0,0000;False
3,34;-0,0120;0,0000;0,0000;False
3,34;-0,0120;0,0000;0,0000;False
3,34;-0,0120;0,0000;0,0000;False
3,35;-0,0120;0,0000;0,0000;False
3,35;-0,0120;0,0000;0,0000;False
3,35;-0,0120;0,0000;0,0000;False
3,36;-0,0120;0,0000;0,0000;False
3,36;-0,0120;0,0000;0,0000;False
3,37;-0,0120;0,0000;0,0000;False
3,37;-0,0120;0,0000;0,0000;False
3,37;-0,0120;0,0000;0,0000;False
3,38;-0,0120;0,0000;0,0000;False
3,38;-0,0120;0,0000;0,0000;False
3,38;-0,0120;0,0000;0,0000;False
3,39;-0,0120;0,0000;0,0000;False
3,39;-0,0120;0,0000;0,0000;False
3,40;-0,0120;0,0000;0,0000;False
3,40;-0,0120;0,0000;0,0000;False
3,40;-0,0120;0,0000;0,0000;False
3,41;-0,0120;0,0000;0,0000;False
3,41;-0,0120;0,0000;0,0000;False
3,41;-0,0120;0,0000;0,0000;False
3,42;-0,0120;0,0000;0,0000;False
3,42;-0,0120;0,0000;0,0000;False
3,43;-0,0120;0,0000;0,0000;False
3,43;-0,0120;0,0000;0,0000;False
3,43;-0,0120;0,0000;0,0000;False
3,44;-0,0120;0,0000;0,0000;False
3,44;-0,0120;0,0000;0,0000;False
3,44;-0,0120;0,0000;0,0000;False
3,45;-0,0120;0,0000;0,0000;False
3,45;-0,0120;0,0000;0,0000;False
3,46;-0,0120;0,0000;0,0000;False
3,46;-0,0120;0,0000;0,0000;False
3,46;-0,0120;0,0000;0,0000;False
3,47;-0,0120;0,0000;0,0000;False
3,47;-0,0120;0,0000;0,0000;False
3,47;-0,0120;0,0000;0,0000;False
3,47;-0,0120;0,0000;0,0000;False
3,48;-0,0120;0,0000;0,0000;False
3,48;-0,0120;0,0000;0,0000;False
3,49;-0,0120;0,0000;0,0000;False
3,49;-0,0120;0,0000;0,0000;False
3,50;-0,0120;0,0000;0,0000;False
3,50;-0,0120;0,0000;0,0000;False
3,50;-0,0120;0,0000;0,0000;False
3,51;-0,0120;0,0000;0,0000;False
3,51;-0,0120;0,0000;0,0000;False
3,51;-0,0120;0,0000;0,0000;False
3,52;-0,0120;0,0000;0,0000;False
3,52;-0,0120;0,0000;0,0000;False
3,52;-0,0120;0,0000;0,0000;False
3,53;-0,0120;0,0000;0,0000;False
3,53;-0,0120;0,0000;0,0000;False
3,53;-0,0120;0,0000;0,0000;False
3,54;-0,0120;0,0000;0,0000;False
3,54;-0,0120;0,0000;0,0000;False
3,55;-0,0120;0,0000;0,0000;False
3,55;-0,0120;0,0000;0,0000;False
3,55;-0,0120;0,0000;0,0000;False
3,56;-0,0120;0,0000;0,0000;False
3,56;-0,0120;0,0000;0,0000;False
3,56;-0,0120;0,0000;0,0000;False
3,57;-0,0120;0,0000;0,0000;False
3,57;-0,0120;0,0000;0,0000;False
3,58;-0,0120;0,0000;0,0000;False
3,58;-0,0120;0,0000;0,0000;False
3,58;-0,0120;0,0000;0,0000;False
3,59;-0,0120;0,0000;0,0000;False
3,59;-0,0120;0,0000;0,0000;False
3,59;-0,0120;0,0000;0,0000;False
3,60;-0,0120;0,0000;0,0000;False
3,60;-0,0120;0,0000;0,0000;False
3,61;-0,0120;0,0000;0,0000;False
3,61;-0,0120;0,0000;0,0000;False
3,61;-0,0120;0,0000;0,0000;False
3,61;-0,0120;0,0000;0,0000;False
3,62;-0,0120;0,0000;0,0000;False
3,62;-0,0120;0,0000;0,0000;False
3,62;-0,0120;0,0000;0,0000;False
3,63;-0,0120;0,0000;0,0000;False
3,63;-0,0120;0,0000;0,0000;False
3,64;-0,0120;0,0000;0,0000;False
3,64;-0,0120;0,0000;0,0000;False
3,64;-0,0120;0,0000;0,0000;False
3,65;-0,0120;0,0000;0,0000;False
3,65;-0,0120;0,0000;0,0000;False
3,65;-0,0120;0,0000;0,0000;False
3,66;-0,0120;0,0000;0,0000;False
3,66;-0,0120;0,0000;0,0000;False
3,67;-0,0120;0,0000;0,0000;False
3,67;-0,0120;0,0000;0,0000;False
3,67;-0,0120;0,0000;0,0000;False
3,68;-0,0120;0,0000;0,0000;False
3,68;-0,0120;0,0000;0,0000;False
3,68;-0,0120;0,0000;0,0000;False
3,69;-0,0120;0,0000;0,0000;False
3,69;-0,0120;0,0000;0,0000;False
3,70;-0,0120;0,0000;0,0000;False
3,70;-0,0120;0,0000;0,0000;False
3,71;-0,0120;0,0000;0,0000;False
3,71;-0,0120;0,0000;0,0000;False
3,71;-0,0120;0,0000;0,0000;False
3,71;-0,0120;0,0000;0,0000;False
3,72;-0,0120;0,0000;0,0000;False
3,72;-0,0120;0,0000;0,0000;False
3,73;-0,0120;0,0000;0,0000;False
3,73;-0,0120;0,0000;0,0000;False
3,73;-0,0120;0,0000;0,0000;False
3,74;-0,0120;0,0000;0,0000;False
3,74;-0,0120;0,0000;0,0000;False
3,74;-0,0120;0,0000;0,0000;False
3,75;-0,0120;0,0000;0,0000;False
3,75;-0,0120;0,0000;0,0000;False
3,76;-0,0120;0,0000;0,0000;False
3,76;-0,0120;0,0000;0,0000;False
3,76;-0,0120;0,0000;0,0000;False
3,77;-0,0120;0,0000;0,0000;False
3,77;-0,0120;0,0000;0,0000;False
3,77;-0,0120;0,0000;0,0000;False
3,78;-0,0120;0,0000;0,0000;False
3,78;-0,0120;0,0000;0,0000;False
3,78;-0,0120;0,0000;0,0000;False
3,79;-0,0120;0,0000;0,0000;False
3,79;-0,0120;0,0000;0,0000;False
3,80;-0,0120;0,0000;0,0000;False
3,80;-0,0120;0,0000;0,0000;False
3,80;-0,0120;0,0000;0,0000;False
3,81;-0,0120;0,0000;0,0000;False
3,81;-0,0120;0,0000;0,0000;False
3,81;-0,0120;0,0000;0,0000;False
3,82;-0,0120;0,0000;0,0000;False
3,82;-0,0120;0,0000;0,0000;False
3,83;-0,0120;0,0000;0,0000;False
3,83;-0,0120;0,0000;0,0000;False
3,83;-0,0120;0,0000;0,0000;False
3,84;-0,0120;0,0000;0,0000;False
3,84;-0,0120;0,0000;0,0000;False
3,84;-0,0120;0,0000;0,0000;False
3,85;-0,0120;0,0000;0,0000;False
3,85;-0,0120;0,0000;0,0000;False
3,86;-0,0120;0,0000;0,0000;False
3,86;-0,0120;0,0000;0,0000;False
3,86;-0,0120;0,0000;0,0000;False
3,87;-0,0120;0,0000;0,0000;False
3,87;-0,0120;0,0000;0,0000;False
3,87;-0,0120;0,0000;0,0000;False
3,87;-0,0120;0,0000;0,0000;False
3,88;-0,0120;0,0000;0,0000;False
3,88;-0,0120;0,0000;0,0000;False
3,89;-0,0120;0,0000;0,0000;False
3,89;-0,0120;0,0000;0,0000;False
3,90;-0,0120;0,0000;0,0000;False
3,90;-0,0120;0,0000;0,0000;False
3,90;-0,0120;0,0000;0,0000;False
3,91;-0,0120;0,0000;0,0000;False
3,91;-0,0120;0,0000;0,0000;False
3,91;-0,0120;0,0000;0,0000;False
3,92;-0,0120;0,0000;0,0000;False
3,92;-0,0120;0,0000;0,0000;False
3,92;-0,0120;0,0000;0,0000;False
3,93;-0,0120;0,0000;0,0000;False
3,93;-0,0120;0,0000;0,0000;False
3,94;-0,0120;0,0000;0,0000;False
3,94;-0,0120;0,0000;0,0000;False
3,94;-0,0120;0,0000;0,0000;False
3,95;-0,0120;0,0000;0,0000;False
3,95;-0,0120;0,0000;0,0000;False
3,96;-0,0120;0,0000;0,0000;False
3,96;-0,0120;0,0000;0,0000;False
3,96;-0,0120;0,0000;0,0000;False
3,97;-0,0120;0,0000;0,0000;False
3,97;-0,0120;0,0000;0,0000;False
3,97;-0,0120;0,0000;0,0000;False
3,98;-0,0120;0,0000;0,0000;False
3,98;-0,0120;0,0000;0,0000;False
3,98;-0,0120;0,0000;0,0000;False
3,99;-0,0120;0,0000;0,0000;False
3,99;-0,0120;0,0000;0,0000;False
3,99;-0,0120;0,0000;0,0000;False
4,00;-0,0120;0,0000;0,0000;False
4,00;-0,0120;0,0000;0,0000;False
4,01;-0,0120;0,0000;0,0000;False
4,01;-0,0120;0,0000;0,0000;False
4,01;-0,0120;0,0000;0,0000;False
4,02;-0,0120;0,0000;0,0000;False
4,02;-0,0120;0,0000;0,0000;False
4,02;-0,0120;0,0000;0,0000;False
4,03;-0,0120;0,0000;0,0000;False
4,03;-0,0120;0,0000;0,0000;False
4,04;-0,0120;0,0000;0,0000;False
4,04;-0,0120;0,0000;0,0000;False
4,04;-0,0120;0,0000;0,0000;False
4,05;-0,0120;0,0000;0,0000;False
4,05;-0,0120;0,0000;0,0000;False
4,05;-0,0120;0,0000;0,0000;False
4,06;-0,0120;0,0000;0,0000;False
4,06;-0,0120;0,0000;0,0000;False
4,07;-0,0120;0,0000;0,0000;False
4,07;-0,0120;0,0000;0,0000;False
4,07;-0,0120;0,0000;0,0000;False
4,08;-0,0120;0,0000;0,0000;False
4,08;-0,0120;0,0000;0,0000;False
4,08;-0,0120;0,0000;0,0000;False
4,09;-0,0120;0,0000;0,0000;False
4,09;-0,0120;0,0000;0,0000;False
4,09;-0,0120;0,0000;0,0000;False
4,10;-0,0120;0,0000;0,0000;False
4,10;-0,0120;0,0000;0,0000;False
4,11;-0,0120;0,0000;0,0000;False
4,11;-0,0120;0,0000;0,0000;False
4,11;-0,0120;0,0000;0,0000;False
4,12;-0,0120;0,0000;0,0000;False
4,12;-0,0120;0,0000;0,0000;False
4,12;-0,0120;0,0000;0,0000;False
4,13;-0,0120;0,0000;0,0000;False
4,13;-0,0120;0,0000;0,0000;False
4,13;-0,0120;0,0000;0,0000;False
4,14;-0,0120;0,0000;0,0000;False
4,14;-0,0120;0,0000;0,0000;False
4,14;-0,0120;0,0000;0,0000;False
4,15;-0,0120;0,0000;0,0000;False
4,15;-0,0120;0,0000;0,0000;False
4,16;-0,0120;0,0000;0,0000;False
4,16;-0,0120;0,0000;0,0000;False
4,17;-0,0120;0,0000;0,0000;False
4,17;-0,0120;0,0000;0,0000;False
4,17;-0,0120;0,0000;0,0000;False
4,18;-0,0120;0,0000;0,0000;False
4,18;-0,0120;0,0000;0,0000;False
4,18;-0,0120;0,0000;0,0000;False
4,19;-0,0120;0,0000;0,0000;False
4,19;-0,0120;0,0000;0,0000;False
4,20;-0,0120;0,0000;0,0000;False
4,20;-0,0120;0,0000;0,0000;False
4,20;-0,0120;0,0000;0,0000;False
4,21;-0,0120;0,0000;0,0000;False
4,21;-0,0120;0,0000;0,0000;False
4,21;-0,0120;0,0000;0,0000;False
4,22;-0,0120;0,0000;0,0000;False
4,23;-0,0120;0,0000;0,0000;False
4,23;-0,0120;0,0000;0,0000;False
4,23;-0,0120;0,0000;0,0000;False
4,24;-0,0120;0,0000;0,0000;False
4,24;-0,0120;0,0000;0,0000;False
4,25;-0,0120;0,0000;0,0000;False
4,25;-0,0120;0,0000;0,0000;False
4,26;-0,0120;0,0000;0,0000;False
4,26;-0,0120;0,0000;0,0000;False
4,27;-0,0120;0,0000;0,0000;False
4,27;-0,0120;0,0000;0,0000;False
4,27;-0,0120;0,0000;0,0000;False
4,28;-0,0120;0,0000;0,0000;False
4,28;-0,0120;0,0000;0,0000;False
4,29;-0,0120;0,0000;0,0000;False
4,30;-0,0120;0,0000;0,0000;False
4,30;-0,0120;0,0000;0,0000;False
4,30;-0,0120;0,0000;0,0000;False
4,30;-0,0120;0,0000;0,0000;False
4,31;-0,0120;0,0000;0,0000;False
4,31;-0,0120;0,0000;0,0000;False
4,31;-0,0120;0,0000;0,0000;False
4,32;-0,0120;0,0000;0,0000;False
4,32;-0,0120;0,0000;0,0000;False
4,32;-0,0120;0,0000;0,0000;False
4,33;-0,0120;0,0000;0,0000;False
4,33;-0,0120;0,0000;0,0000;False
4,34;-0,0120;0,0000;0,0000;False
4,34;-0,0120;0,0000;0,0000;False
4,34;-0,0120;0,0000;0,0000;False
4,35;-0,0120;0,0000;0,0000;False
4,35;-0,0120;0,0000;0,0000;False
4,35;-0,0120;0,0000;0,0000;False
4,36;-0,0120;0,0000;0,0000;False
4,36;-0,0120;0,0000;0,0000;False
4,36;-0,0120;0,0000;0,0000;False
4,37;-0,0120;0,0000;0,0000;False
4,38;-0,0120;0,0000;0,0000;False
4,38;-0,0120;0,0000;0,0000;False
4,38;-0,0120;0,0000;0,0000;False
4,39;-0,0120;0,0000;0,0000;False
4,39;-0,0120;0,0000;0,0000;False
4,39;-0,0120;0,0000;0,0000;False
4,40;-0,0120;0,0000;0,0000;False
4,40;-0,0120;0,0000;0,0000;False
4,41;-0,0120;0,0000;0,0000;False
4,41;-0,0120;0,0000;0,0000;False
4,41;-0,0120;0,0000;0,0000;False
4,42;-0,0120;0,0000;0,0000;False
4,42;-0,0120;0,0000;0,0000;False
4,42;-0,0120;0,0000;0,0000;False
4,43;-0,0120;0,0000;0,0000;False
4,43;-0,0120;0,0000;0,0000;False
4,44;-0,0120;0,0000;0,0000;False
4,45;-0,0120;0,0000;0,0000;False
4,45;-0,0120;0,0000;0,0000;False
4,45;-0,0120;0,0000;0,0000;False
4,46;-0,0120;0,0000;0,0000;False
4,47;-0,0120;0,0000;0,0000;False
4,47;-0,0120;0,0000;0,0000;False
4,47;-0,0120;0,0000;0,0000;False
4,48;-0,0120;0,0000;0,0000;False
4,48;-0,0120;0,0000;0,0000;False
4,48;-0,0120;0,0000;0,0000;False
4,48;-0,0120;0,0000;0,0000;False
4,49;-0,0120;0,0000;0,0000;False
4,49;-0,0120;0,0000;0,0000;False
4,50;-0,0120;0,0000;0,0000;False
4,50;-0,0120;0,0000;0,0000;False
4,51;-0,0120;0,0000;0,0000;False
4,51;-0,0120;0,0000;0,0000;False
4,51;-0,0120;0,0000;0,0000;False
4,52;-0,0120;0,0000;0,0000;False
4,52;-0,0120;0,0000;0,0000;False
4,52;-0,0120;0,0000;0,0000;False
4,53;-0,0120;0,0000;0,0000;False
4,53;-0,0120;0,0000;0,0000;False
4,54;-0,0120;0,0000;0,0000;False
4,54;-0,0120;0,0000;0,0000;False
4,54;-0,0120;0,0000;0,0000;False
4,55;-0,0120;0,0000;0,0000;False
4,55;-0,0120;0,0000;0,0000;False
4,55;-0,0120;0,0000;0,0000;False
4,56;-0,0120;0,0000;0,0000;False
4,56;-0,0120;0,0000;0,0000;False
4,57;-0,0120;0,0000;0,0000;False
4,57;-0,0120;0,0000;0,0000;False
4,57;-0,0120;0,0000;0,0000;False
4,58;-0,0120;0,0000;0,0000;False
4,58;-0,0120;0,0000;0,0000;False
4,58;-0,0120;0,0000;0,0000;False
4,59;-0,0120;0,0000;0,0000;False
4,59;-0,0120;0,0000;0,0000;False
4,60;-0,0120;0,0000;0,0000;False
4,60;-0,0120;0,0000;0,0000;False
4,60;-0,0120;0,0000;0,0000;False
4,61;-0,0120;0,0000;0,0000;False
4,61;-0,0120;0,0000;0,0000;False
4,61;-0,0120;0,0000;0,0000;False
4,62;-0,0120;0,0000;0,0000;False
4,62;-0,0120;0,0000;0,0000;False
4,63;-0,0120;0,0000;0,0000;False
4,63;-0,0120;0,0000;0,0000;False
4,63;-0,0120;0,0000;0,0000;False
4,64;-0,0120;0,0000;0,0000;False
4,64;-0,0120;0,0000;0,0000;False
4,64;-0,0120;0,0000;0,0000;False
4,65;-0,0120;0,0000;0,0000;False
4,65;-0,0120;0,0000;0,0000;False
4,66;-0,0120;0,0000;0,0000;False
4,66;-0,0120;0,0000;0,0000;False
4,66;-0,0120;0,0000;0,0000;False
4,67;-0,0120;0,0000;0,0000;False
4,67;-0,0120;0,0000;0,0000;False
4,67;-0,0120;0,0000;0,0000;False
4,67;-0,0120;0,0000;0,0000;False
4,68;-0,0120;0,0000;0,0000;False
4,68;-0,0120;0,0000;0,0000;False
4,69;-0,0120;0,0000;0,0000;False
4,69;-0,0120;0,0000;0,0000;False
4,69;-0,0120;0,0000;0,0000;False
4,70;-0,0120;0,0000;0,0000;False
4,70;-0,0120;0,0000;0,0000;False
4,71;-0,0120;0,0000;0,0000;False
4,71;-0,0120;0,0000;0,0000;False
4,71;-0,0120;0,0000;0,0000;False
4,72;-0,0120;0,0000;0,0000;False
4,72;-0,0120;0,0000;0,0000;False
4,72;-0,0120;0,0000;0,0000;False
4,73;-0,0120;0,0000;0,0000;False
4,73;-0,0120;0,0000;0,0000;False
4,74;-0,0120;0,0000;0,0000;False
4,74;-0,0120;0,0000;0,0000;False
4,74;-0,0120;0,0000;0,0000;False
4,75;-0,0120;0,0000;0,0000;False
4,75;-0,0120;0,0000;0,0000;False
4,75;-0,0120;0,0000;0,0000;False
4,76;-0,0120;0,0000;0,0000;False
4,76;-0,0120;0,0000;0,0000;False
4,76;-0,0120;0,0000;0,0000;False
4,77;-0,0120;0,0000;0,0000;False
4,77;-0,0120;0,0000;0,0000;False
4,78;-0,0120;0,0000;0,0000;False
4,78;-0,0120;0,0000;0,0000;False
4,78;-0,0120;0,0000;0,0000;False
4,78;-0,0120;0,0000;0,0000;False
4,79;-0,0120;0,0000;0,0000;False
4,79;-0,0120;0,0000;0,0000;False
4,79;-0,0120;0,0000;0,0000;False
4,80;-0,0120;0,0000;0,0000;False
4,80;-0,0120;0,0000;0,0000;False
4,81;-0,0120;0,0000;0,0000;False
4,81;-0,0120;0,0000;0,0000;False
4,81;-0,0120;0,0000;0,0000;False
4,82;-0,0120;0,0000;0,0000;False
4,82;-0,0120;0,0000;0,0000;False
4,82;-0,0120;0,0000;0,0000;False
4,83;-0,0120;0,0000;0,0000;False
4,83;-0,0120;0,0000;0,0000;False
4,84;-0,0120;0,0000;0,0000;False
4,84;-0,0120;0,0000;0,0000;False
4,84;-0,0120;0,0000;0,0000;False
4,85;-0,0120;0,0000;0,0000;False
4,85;-0,0120;0,0000;0,0000;False
4,85;-0,0120;0,0000;0,0000;False
4,86;-0,0120;0,0000;0,0000;False
4,86;-0,0120;0,0000;0,0000;False
4,87;-0,0120;0,0000;0,0000;False
4,87;-0,0120;0,0000;0,0000;False
4,87;-0,0120;0,0000;0,0000;False
4,88;-0,0120;0,0000;0,0000;False
4,88;-0,0120;0,0000;0,0000;False
4,88;-0,0120;0,0000;0,0000;False
4,89;-0,0120;0,0000;0,0000;False
4,89;-0,0120;0,0000;0,0000;False
4,90;-0,0120;0,0000;0,0000;False
4,90;-0,0120;0,0000;0,0000;False
4,90;-0,0120;0,0000;0,0000;False
4,91;-0,0120;0,0000;0,0000;False
4,91;-0,0120;0,0000;0,0000;False
4,91;-0,0120;0,0000;0,0000;False
4,92;-0,0120;0,0000;0,0000;False
4,92;-0,0120;0,0000;0,0000;False
4,92;-0,0120;0,0000;0,0000;False
4,93;-0,0120;0,0000;0,0000;False
4,93;-0,0120;0,0000;0,0000;False
4,94;-0,0120;0,0000;0,0000;False
4,94;-0,0120;0,0000;0,0000;False
4,95;-0,0120;0,0000;0,0000;False
4,95;-0,0120;0,0000;0,0000;False
4,96;-0,0120;0,0000;0,0000;False
4,96;-0,0120;0,0000;0,0000;False
4,97;-0,0120;0,0000;0,0000;False
4,97;-0,0120;0,0000;0,0000;False
4,97;-0,0120;0,0000;0,0000;False
4,98;-0,0120;0,0000;0,0000;False
4,98;-0,0120;0,0000;0,0000;False
4,99;-0,0120;0,0000;0,0000;False
4,99;-0,0120;0,0000;0,0000;False
5,00;-0,0120;0,0000;0,0000;False
5,00;-0,0120;0,0000;0,0000;False
5,00;-0,0120;0,0000;0,0000;False
5,01;-0,0120;0,0000;0,0000;False
5,01;-0,0120;0,0000;0,0000;False
5,01;-0,0120;0,0000;0,0000;False
5,02;-0,0120;0,0000;0,0000;False
5,02;-0,0120;0,0000;0,0000;False
5,03;-0,0120;0,0000;0,0000;False
5,03;-0,0120;0,0000;0,0000;False
5,03;-0,0120;0,0000;0,0000;False
5,04;-0,0120;0,0000;0,0000;False
5,04;-0,0120;0,0000;0,0000;False
5,04;-0,0120;0,0000;0,0000;False
5,05;-0,0120;0,0000;0,0000;False
5,05;-0,0120;0,0000;0,0000;False
5,06;-0,0120;0,0000;0,0000;False
5,06;-0,0120;0,0000;0,0000;False
5,06;-0,0120;0,0000;0,0000;False
5,07;-0,0120;0,0000;0,0000;False
5,07;-0,0120;0,0000;0,0000;False
5,07;-0,0120;0,0000;0,0000;False
5,08;-0,0120;0,0000;0,0000;False
5,08;-0,0120;0,0000;0,0000;False
5,08;-0,0120;0,0000;0,0000;False
5,09;-0,0120;0,0000;0,0000;False
5,09;-0,0120;0,0000;0,0000;False
5,10;-0,0120;0,0000;0,0000;False
5,10;-0,0120;0,0000;0,0000;False
5,10;-0,0120;0,0000;0,0000;False
5,11;-0,0120;0,0000;0,0000;False
5,11;-0,0120;0,0000;0,0000;False
5,11;-0,0120;0,0000;0,0000;False
5,12;-0,0120;0,0000;0,0000;False
5,12;-0,0120;0,0000;0,0000;False
5,12;-0,0120;0,0000;0,0000;False
5,13;-0,0120;0,0000;0,0000;False
5,13;-0,0120;0,0000;0,0000;False
5,14;-0,0120;0,0000;0,0000;False
5,14;-0,0120;0,0000;0,0000;False
5,14;-0,0120;0,0000;0,0000;False
5,15;-0,0120;0,0000;0,0000;False
5,15;-0,0120;0,0000;0,0000;False
5,15;-0,0120;0,0000;0,0000;False
5,16;-0,0120;0,0000;0,0000;False
5,16;-0,0120;0,0000;0,0000;False
5,16;-0,0120;0,0000;0,0000;False
5,17;-0,0120;0,0000;0,0000;False
5,17;-0,0120;0,0000;0,0000;False
5,18;-0,0120;0,0000;0,0000;False
5,18;-0,0120;0,0000;0,0000;False
5,18;-0,0120;0,0000;0,0000;False
5,19;-0,0120;0,0000;0,0000;False
5,19;-0,0120;0,0000;0,0000;False
5,19;-0,0120;0,0000;0,0000;False
5,20;-0,0120;0,0000;0,0000;False
5,20;-0,0120;0,0000;0,0000;False
5,21;-0,0120;0,0000;0,0000;False
5,21;-0,0120;0,0000;0,0000;False
5,21;-0,0120;0,0000;0,0000;False
5,22;-0,0120;0,0000;0,0000;False
5,22;-0,0120;0,0000;0,0000;False
5,22;-0,0120;0,0000;0,0000;False
5,23;-0,0120;0,0000;0,0000;False
5,23;-0,0120;0,0000;0,0000;False
5,24;-0,0120;0,0000;0,0000;False
5,24;-0,0120;0,0000;0,0000;False
5,24;-0,0120;0,0000;0,0000;False
5,25;-0,0120;0,0000;0,0000;False
5,25;-0,0120;0,0000;0,0000;False
5,25;-0,0120;0,0000;0,0000;False
5,26;-0,0120;0,0000;0,0000;False
5,26;-0,0120;0,0000;0,0000;False
5,26;-0,0120;0,0000;0,0000;False
5,27;-0,0120;0,0000;0,0000;False
5,27;-0,0120;0,0000;0,0000;False
5,27;-0,0120;0,0000;0,0000;False
5,28;-0,0120;0,0000;0,0000;False
5,28;-0,0120;0,0000;0,0000;False
5,28;-0,0120;0,0000;0,0000;False
5,29;-0,0120;0,0000;0,0000;False
5,29;-0,0120;0,0000;0,0000;False
5,30;-0,0120;0,0000;0,0000;False
5,30;-0,0120;0,0000;0,0000;False
5,31;-0,0120;0,0000;0,0000;False
5,31;-0,0120;0,0000;0,0000;False
5,31;-0,0120;0,0000;0,0000;False
5,32;-0,0120;0,0000;0,0000;False
5,32;-0,0120;0,0000;0,0000;False
5,32;-0,0120;0,0000;0,0000;False
5,33;-0,0120;0,0000;0,0000;False
5,33;-0,0120;0,0000;0,0000;False
5,34;-0,0120;0,0000;0,0000;False
5,34;-0,0120;0,0000;0,0000;False
5,34;-0,0120;0,0000;0,0000;False
5,35;-0,0120;0,0000;0,0000;False
5,35;-0,0120;0,0000;0,0000;False
5,35;-0,0120;0,0000;0,0000;False
5,36;-0,0120;0,0000;0,0000;False
5,36;-0,0120;0,0000;0,0000;False
5,37;-0,0120;0,0000;0,0000;False
5,37;-0,0120;0,0000;0,0000;False
5,37;-0,0120;0,0000;0,0000;False
5,38;-0,0120;0,0000;0,0000;False
5,38;-0,0120;0,0000;0,0000;False
5,38;-0,0120;0,0000;0,0000;False
5,39;-0,0120;0,0000;0,0000;False
5,39;-0,0120;0,0000;0,0000;False
5,40;-0,0120;0,0000;0,0000;False
5,40;-0,0120;0,0000;0,0000;False
5,41;-0,0120;0,0000;0,0000;False
5,41;-0,0120;0,0000;0,0000;False
5,42;-0,0120;0,0000;0,0000;False
5,42;-0,0120;0,0000;0,0000;False
5,43;-0,0120;0,0000;0,0000;False
5,43;-0,0120;0,0000;0,0000;False
5,44;-0,0120;0,0000;0,0000;False
5,44;-0,0120;0,0000;0,0000;False
5,45;-0,0120;0,0000;0,0000;False
5,45;-0,0120;0,0000;0,0000;False
5,46;-0,0120;0,0000;0,0000;False
5,46;-0,0120;0,0000;0,0000;False
5,46;-0,0120;0,0000;0,0000;False
5,47;-0,0120;0,0000;0,0000;False
5,47;-0,0120;0,0000;0,0000;False
5,48;-0,0120;0,0000;0,0000;False
5,48;-0,0120;0,0000;0,0000;False
5,48;-0,0120;0,0000;0,0000;False
5,49;-0,0120;0,0000;0,0000;False
5,49;-0,0120;0,0000;0,0000;False
5,50;-0,0120;0,0000;0,0000;False
5,50;-0,0120;0,0000;0,0000;False
5,51;-0,0120;0,0000;0,0000;False
5,51;-0,0120;0,0000;0,0000;False
5,51;-0,0120;0,0000;0,0000;False
5,51;-0,0120;0,0000;0,0000;False
5,52;-0,0120;0,0000;0,0000;False
5,52;-0,0120;0,0000;0,0000;False
5,52;-0,0120;0,0000;0,0000;False
5,53;-0,0120;0,0000;0,0000;False
5,53;-0,0120;0,0000;0,0000;False
5,54;-0,0120;0,0000;0,0000;False
5,54;-0,0120;0,0000;0,0000;False
5,55;-0,0120;0,0000;0,0000;False
5,55;-0,0120;0,0000;0,0000;False
5,55;-0,0120;0,0000;0,0000;False
5,55;-0,0120;0,0000;0,0000;False
5,56;-0,0120;0,0000;0,0000;False
5,56;-0,0120;0,0000;0,0000;False
5,57;-0,0120;0,0000;0,0000;False
5,57;-0,0120;0,0000;0,0000;False
5,58;-0,0120;0,0000;0,0000;False
5,58;-0,0120;0,0000;0,0000;False
5,58;-0,0120;0,0000;0,0000;False
5,59;-0,0120;0,0000;0,0000;False
5,59;-0,0120;0,0000;0,0000;False
5,60;-0,0120;0,0000;0,0000;False
5,60;-0,0120;0,0000;0,0000;False
5,60;-0,0120;0,0000;0,0000;False
5,61;-0,0120;0,0000;0,0000;False
5,61;-0,0120;0,0000;0,0000;False
5,61;-0,0120;0,0000;0,0000;False
5,62;-0,0120;0,0000;0,0000;False
5,62;-0,0120;0,0000;0,0000;False
5,62;-0,0120;0,0000;0,0000;False
5,63;-0,0120;0,0000;0,0000;False
5,63;-0,0120;0,0000;0,0000;False
5,64;-0,0120;0,0000;0,0000;False
5,64;-0,0120;0,0000;0,0000;False
5,64;-0,0120;0,0000;0,0000;False
5,65;-0,0120;0,0000;0,0000;False
5,65;-0,0120;0,0000;0,0000;False
5,65;-0,0120;0,0000;0,0000;False
5,66;-0,0120;0,0000;0,0000;False
5,66;-0,0120;0,0000;0,0000;False
5,67;-0,0120;0,0000;0,0000;False
5,67;-0,0120;0,0000;0,0000;False
5,67;-0,0120;0,0000;0,0000;False
5,68;-0,0120;0,0000;0,0000;False
5,68;-0,0120;0,0000;0,0000;False
5,68;-0,0120;0,0000;0,0000;False
5,69;-0,0120;0,0000;0,0000;False
5,69;-0,0120;0,0000;0,0000;False
5,70;-0,0120;0,0000;0,0000;False
